"","CustomerID","TransactionDate","Amount","ProductCategory"
"10692",7334,2022-11-21,244.23,"Specialty Suite"
"10693",7836,2022-05-17,349.7,"Premier"
"10694",3255,2022-02-17,310.22,"Specialty Suite"
"10695",6964,2022-04-13,497.6,"Suite"
"10696",4589,2024-01-20,324.6,"Standard"
"10697",3428,2022-10-17,371.27,"Standard"
"10698",5134,2024-02-19,298.24,"Standard"
"10699",7040,2022-11-05,350.43,"Specialty Suite"
"10700",738,2024-04-25,297.93,"Specialty Suite"
"10701",43,2022-02-20,436.21,"Presidential"
"10702",4825,2023-08-09,303.24,"Suite"
"10703",73,2022-03-13,195.74,"Premier"
"10704",6356,2022-03-08,397.42,"Suite"
"10705",7071,2024-02-05,379.21,"Specialty Suite"
"10706",2702,2023-11-04,310.38,"Specialty Suite"
"10707",3914,7-03-20,406.47,"Specialty Suite"
"10708",7153,2023-04-02,423.04,"Specialty Suite"
"10709",6813,2023-05-21,407.36,"Suite"
"10710",6616,2023-06-26,431.68,"Specialty Suite"
"10711",5707,2022-06-18,NA,"Premier"
"10712",6930,2024-04-24,326.63,"Standard"
"10713",276,2022-01-20,458.41,"Specialty Suite"
"10714",1440,2022-06-12,529.64,"Premier"
"10715",7668,2024-02-10,NA,"Premier"
"10716",7394,2022-02-21,NA,"Suite"
"10717",4787,2022-12-01,397.81,"Standard"
"10718",564,2023-06-24,301.69,"Specialty Suite"
"10719",3500,2022-06-18,232.89,"Standard"
"10720",7993,13-06-20,313.24,"Standard"
"10721",3472,2024-06-18,390.7,"Premier"
"10722",4162,2022-07-17,391.44,NA
"10723",7609,6-08-20,392.17,"Specialty Suite"
"10724",1730,2022-10-23,343.98,"Premier"
"10725",3356,2024-06-21,265.49,"Specialty Suite"
"10726",7579,2022-04-09,304.71,"Premier"
"10727",2931,2022-09-14,240.8,"Specialty Suite"
"10728",5784,2022-08-07,360.51,"Standard"
"10729",4026,2022-02-04,329.28,"Specialty Suite"
"10730",2538,2023-03-26,398.02,"Standard"
"10731",6520,2023-10-07,400.72,"Specialty Suite"
"10732",4604,2024-02-08,504.53,"Presidential"
"10733",5832,2024-05-29,408.18,"Standard"
"10734",5541,2024-04-01,347.33,"Premier"
"10735",159,2022-12-25,346.58,"Specialty Suite"
"10736",5267,2023-12-30,443.63,"Suite"
"10737",4411,2024-06-22,408.8,"Premier"
"10738",1440,2022-01-24,325.31,"Specialty Suite"
"10739",2869,2022-05-18,461.82,"Suite"
"10740",939,2024-04-23,328.15,"Suite"
"10741",1659,2023-01-31,373.46,"Specialty Suite"
"10742",6111,2023-01-24,506.39,"Presidential"
"10743",3442,2022-08-26,452.78,"Specialty Suite"
"10744",4005,2022-07-25,207.24,"Suite"
"10745",6638,2022-10-03,338.29,"Specialty Suite"
"10746",1475,2022-12-04,462.57,"Premier"
"10747",1332,2023-07-20,398.8,"Suite"
"10748",7158,2023-01-01,NA,"Specialty Suite"
"10749",6761,2022-01-10,441.31,"Presidential"
"10750",6008,2024-04-01,263.92,"Premier"
"10751",2037,2024-06-26,397.24,"Standard"
"10752",7674,2023-06-09,376.54,"Standard"
"10753",6697,2022-03-02,328.98,"Standard"
"10754",3645,2023-07-08,418.98,"Presidential"
"10755",4072,2023-05-21,407.86,"Specialty Suite"
"10756",6936,2023-01-06,315.09,"Standard"
"10757",3824,2023-03-01,446.36,"Suite"
"10758",6701,2023-03-17,259.32,"Specialty Suite"
"10759",5213,2022-07-25,416.37,"Suite"
"10760",3986,2023-04-29,366.83,"Specialty Suite"
"10761",4018,24-04-20,420.16,"Suite"
"10762",5645,2023-07-15,298.98,NA
"10763",1234,2022-12-10,145.19,"Premier"
"10764",4975,2023-06-06,313.4,"Suite"
"10765",2336,2024-03-09,434.78,"Specialty Suite"
"10766",6143,2022-07-23,240.91,NA
"10767",1832,2024-04-14,333.83,"Premier"
"10768",5242,2022-11-06,288.48,"Premier"
"10769",7187,2022-08-16,NA,"Standard"
"10770",6000,2023-05-25,173.4,"Premier"
"10771",6935,2022-09-26,441.56,"Suite"
"10772",7106,2024-07-27,295.18,"Premier"
"10773",5928,15-01-20,438.37,"Premier"
"10774",1608,2023-01-16,330.16,NA
"10776",6527,2022-01-14,468.68,"Suite"
"10777",941,20-01-20,239.78,"Specialty Suite"
"10778",6885,2023-10-22,352.81,"Premier"
"10779",3516,2024-04-09,344.87,"Standard"
"10780",2455,2024-06-19,381.72,"Standard"
"10781",2940,2022-01-28,374.69,NA
"10782",5714,2022-05-03,408.55,"Specialty Suite"
"10783",5119,2023-04-16,361.71,"Standard"
"10784",736,2024-03-09,339.52,"Suite"
"10785",5792,2023-02-13,423.76,"Suite"
"10786",5460,2022-10-09,403.28,"Specialty Suite"
"10787",5867,2023-05-05,360.7,"Standard"
"10788",1117,2022-01-28,328.4,"Standard"
"10789",4541,2023-11-11,467.4,"Specialty Suite"
"10790",3861,2022-05-21,475.89,"Suite"
"10791",3851,2022-10-01,423.58,"Specialty Suite"
"10792",6787,2024-07-19,NA,"Suite"
"10793",7756,2022-01-21,435.12,"Suite"
"10794",4665,2023-02-10,331.28,"Premier"
"10795",1833,2024-07-12,359.02,"Suite"
"10796",6054,2022-04-17,434.45,"Specialty Suite"
"10797",7911,2022-04-17,438.67,"Standard"
"10798",6065,2023-07-05,418.45,"Suite"
"10799",2438,2022-05-22,450.64,"Standard"
"10800",3677,2024-03-08,267.12,"Specialty Suite"
"10801",7269,2022-11-05,325.54,"Premier"
"10802",4377,2023-05-22,409.76,"Suite"
"10803",7091,2023-01-20,NA,"Premier"
"10804",3967,2024-07-21,334.86,"Standard"
"10805",1745,2024-01-04,415.37,"Suite"
"10806",616,2022-05-12,382.9,"Suite"
"10807",5257,2022-08-27,439.81,"Specialty Suite"
"10808",7019,2023-03-05,421.33,"Specialty Suite"
"10809",3190,2024-06-03,378.17,"Specialty Suite"
"10810",577,2022-11-10,337.14,"Premier"
"10811",1857,2023-10-07,304.88,"Premier"
"10812",7053,2022-11-16,307.25,NA
"10813",1668,2023-10-27,307.42,"Specialty Suite"
"10814",472,2023-08-25,397.77,"Specialty Suite"
"10815",5884,2024-06-25,327.03,"Premier"
"10816",1541,2022-02-16,372.11,"Specialty Suite"
"10817",2012,2024-06-07,407.42,"Suite"
"10818",4413,2023-05-09,317.72,"Suite"
"10819",5298,2022-12-03,318.07,"Specialty Suite"
"10820",1774,2022-02-14,NA,"Premier"
"10821",7094,2023-02-07,452.18,"Specialty Suite"
"10822",1471,2024-06-25,411.91,"Specialty Suite"
"10823",7468,2022-07-08,273.24,NA
"10824",3523,2023-11-12,335.53,"Premier"
"10825",3927,2023-05-03,336.93,"Specialty Suite"
"10826",2723,2022-05-02,407.38,"Suite"
"10827",3835,2023-08-18,265.11,"Specialty Suite"
"10828",4664,2023-07-06,383.82,"Standard"
"10829",854,2023-11-24,NA,"Specialty Suite"
"10830",7834,2022-10-31,256.49,"Premier"
"10831",7109,2023-04-19,239.38,"Standard"
"10832",2463,2022-02-27,255.45,"Suite"
"10833",2374,2023-06-01,393.43,"Standard"
"10834",2942,18-02-20,405.59,"Suite"
"10836",573,2022-09-02,343.47,"Premier"
"10837",7180,2022-03-12,440.03,"Suite"
"10838",5160,2022-06-12,385.03,"Specialty Suite"
"10839",504,2022-12-24,445.67,"Suite"
"10840",5931,2023-04-21,337.36,"Suite"
"10841",7888,2022-02-19,324.04,"Specialty Suite"
"10842",4715,2024-01-29,340.44,NA
"10843",6230,2024-06-15,408.3,NA
"10844",7171,18-12-20,440.66,"Suite"
"10845",6741,2023-02-01,295.6,"Premier"
"10846",5938,2023-05-20,424.82,"Suite"
"10847",3316,2022-07-05,371.97,"Premier"
"10848",7203,2022-04-30,414.02,"Suite"
"10849",6733,2023-02-23,303.05,"Premier"
"10850",7277,2022-12-24,310.57,"Specialty Suite"
"10851",950,2024-01-05,385,"Specialty Suite"
"10852",85,2023-10-18,318.81,"Premier"
"10853",3770,2023-10-04,314.96,"Suite"
"10854",5630,2023-12-31,233.97,"Specialty Suite"
"10855",806,2023-12-16,228.62,"Standard"
"10856",2669,2023-03-30,429.4,"Suite"
"10857",1938,2023-11-15,NA,"Suite"
"10858",2964,2024-05-09,303.87,"Standard"
"10859",7569,2023-07-09,289.4,"Premier"
"10860",2269,2022-07-20,342.27,"Premier"
"10861",4498,2022-02-09,239.68,"Specialty Suite"
"10862",7624,2022-03-27,435.6,"Suite"
"10863",7822,2024-06-25,243.29,"Specialty Suite"
"10864",502,2024-06-28,362.4,"Premier"
"10865",5789,2022-08-27,266.6,"Premier"
"10866",2537,2023-09-29,325.43,"Standard"
"10867",1120,2023-10-24,227.94,"Premier"
"10868",4263,2023-11-03,435.35,"Suite"
"10869",1146,2022-07-04,490.72,"Specialty Suite"
"10870",230,2023-10-20,206,"Standard"
"10871",6660,2022-11-21,326.3,"Premier"
"10872",2521,2022-03-04,452.24,"Suite"
"10873",6095,2024-04-17,467.58,"Specialty Suite"
"10874",7264,2024-04-21,NA,"Suite"
"10875",4403,2023-05-09,275.2,"Premier"
"10876",5920,2023-05-28,293.49,"Premier"
"10877",3738,2024-02-14,404.75,"Standard"
"10878",4521,2022-02-21,NA,"Suite"
"10879",476,2022-01-16,533.68,"Specialty Suite"
"10880",1247,2023-10-04,492.43,"Premier"
"10881",1139,2024-01-16,230.54,"Premier"
"10882",5056,2022-03-07,148.92,"Standard"
"10883",3672,2022-07-30,264.7,"Specialty Suite"
"10884",744,2022-08-01,365.13,"Specialty Suite"
"10885",7075,2022-07-26,NA,"Standard"
"10886",5747,2022-11-12,315.3,"Premier"
"10887",3606,5-07-20,405.32,"Specialty Suite"
"10888",2180,2024-05-01,419.64,"Specialty Suite"
"10889",1058,9-08-20,325.73,"Premier"
"10890",6109,2023-09-06,528.84,"Presidential"
"10891",2402,2022-10-11,309.74,"Specialty Suite"
"10892",53,2022-11-02,460.6,"Suite"
"10893",6739,2022-02-03,450.05,"Presidential"
"10894",601,2023-04-23,210.9,"Specialty Suite"
"10895",5160,2024-01-29,326.09,"Standard"
"10896",1047,2023-08-12,448.93,"Suite"
"10897",5889,2024-07-06,353.87,"Premier"
"10898",1216,2-08-20,346.23,"Premier"
"10899",1089,2023-01-26,431.36,"Suite"
"10900",19,6-12-20,482.65,"Suite"
"10901",3317,2023-09-16,465.91,"Standard"
"10902",3834,2022-05-24,360.45,"Standard"
"10903",4538,2023-02-09,429.09,"Suite"
"10904",3687,2022-09-20,395.96,"Standard"
"10905",1466,2023-06-06,NA,"Specialty Suite"
"10906",6238,2023-01-29,360.09,"Standard"
"10907",288,2022-07-26,565.73,"Suite"
"10908",1368,2023-03-07,424.73,"Suite"
"10909",519,2022-12-23,371.85,"Specialty Suite"
"10910",73,2023-05-31,314.79,"Standard"
"10911",2007,2024-05-25,355.82,"Specialty Suite"
"10912",6081,2024-02-07,312.04,"Premier"
"10913",4966,2022-05-27,345.19,"Specialty Suite"
"10914",4344,2023-06-06,208.73,"Standard"
"10915",3186,2022-05-22,341.94,"Standard"
"10916",3670,2022-11-11,363.21,"Standard"
"10917",6634,2022-11-21,379.81,NA
"10918",104,2023-11-06,378.61,"Premier"
"10919",3592,2023-10-26,488.58,"Specialty Suite"
"10920",2635,2022-04-14,285.85,"Premier"
"10921",1773,2022-01-20,NA,"Suite"
"10922",7137,20-09-20,287.33,"Standard"
"10923",3011,2023-04-28,364.69,"Specialty Suite"
"10925",5938,2023-09-04,260.22,"Premier"
"10926",3929,2023-05-24,279.57,"Premier"
"10927",1516,2024-02-15,362.02,"Standard"
"10928",5809,2022-04-10,298.23,NA
"10929",7892,2024-04-24,365.34,"Specialty Suite"
"10930",4859,2023-03-17,315.47,"Specialty Suite"
"10931",2384,2023-02-23,341.65,"Standard"
"10932",153,2022-01-07,491.33,"Suite"
"10933",4833,2022-07-22,276.95,"Specialty Suite"
"10934",2533,2024-04-11,364.02,"Standard"
"10935",3733,2022-08-01,370.07,"Specialty Suite"
"10936",6917,2023-06-25,351.02,"Specialty Suite"
"10937",7111,10-05-20,397.98,"Premier"
"10938",6308,2022-03-17,366.12,"Standard"
"10939",2656,2024-05-30,338.22,"Specialty Suite"
"10940",2833,2024-01-14,NA,"Specialty Suite"
"10941",5602,2022-03-31,435.69,"Suite"
"10942",7061,2022-04-07,317.39,"Premier"
"10943",2847,2024-06-07,316.01,"Specialty Suite"
"10944",4615,2024-07-02,343.49,"Premier"
"10945",4501,2023-03-10,372.01,"Specialty Suite"
"10946",3379,2024-03-30,311.16,"Premier"
"10947",3831,2022-03-09,430.17,"Specialty Suite"
"10948",7017,2023-02-04,NA,"Standard"
"10949",3098,2023-03-25,445.05,"Suite"
"10950",5001,2022-04-28,241.71,"Premier"
"10951",4870,2022-09-07,287.57,"Specialty Suite"
"10952",1991,2022-07-31,391.43,"Premier"
"10953",858,2022-02-15,296.47,"Specialty Suite"
"10954",3086,2022-12-11,290.27,"Premier"
"10955",3219,2023-12-19,396.03,"Suite"
"10956",580,2022-05-29,380.03,"Specialty Suite"
"10957",3073,2023-06-05,363.44,"Premier"
"10958",7488,2024-01-20,398.17,"Specialty Suite"
"10959",7420,2022-04-03,243.97,"Premier"
"10960",1459,4-02-20,331.62,"Premier"
"10961",5293,2023-08-22,264.86,"Standard"
"10963",5582,2023-04-19,317.14,"Suite"
"10964",4530,2022-09-16,487.27,"Specialty Suite"
"10965",3841,2023-03-06,536.33,"Specialty Suite"
"10966",2015,2023-10-09,467.06,"Suite"
"10967",2294,2024-04-17,379,"Standard"
"10968",357,2023-12-09,426.79,"Suite"
"10969",4764,2022-02-06,315.69,"Standard"
"10970",7290,2023-05-07,434.51,"Specialty Suite"
"10971",6296,2024-05-07,397.84,"Premier"
"10972",1853,2022-07-27,334.4,"Specialty Suite"
"10973",617,2022-05-06,325.74,"Specialty Suite"
"10974",1979,2023-02-12,428.59,"Suite"
"10975",4048,11-10-20,430.53,"Specialty Suite"
"10976",7895,2022-01-14,294.89,"Specialty Suite"
"10977",1067,2023-03-07,425.99,NA
"10978",1279,2022-03-15,334.42,"Premier"
"10979",7331,2022-07-07,267.2,"Standard"
"10980",144,2022-11-08,247.8,"Specialty Suite"
"10981",1320,2023-01-11,399.04,"Premier"
"10982",5259,2023-12-13,NA,"Standard"
"10983",5660,2023-11-27,309.73,"Premier"
"10984",2527,2023-10-07,353.08,"Premier"
"10985",5943,2022-06-03,378.64,"Suite"
"10986",1677,2022-05-06,307.06,"Premier"
"10987",2460,2022-05-21,351.07,"Standard"
"10988",4638,2024-03-23,414.5,"Specialty Suite"
"10989",995,2024-06-20,339.52,"Premier"
"10990",7147,2023-10-07,387.79,"Standard"
"10991",4691,2023-07-25,349.91,"Premier"
"10992",2643,2022-10-26,502.48,"Specialty Suite"
"10993",6144,2023-02-22,391.62,"Premier"
"10994",5400,2023-12-20,347.26,NA
"10995",5033,2022-02-20,349.49,"Premier"
"10996",7128,2023-07-12,330.01,"Suite"
"10997",3409,2022-03-05,204.14,"Suite"
"10998",4289,2022-06-27,316.3,"Premier"
"10999",1758,2024-01-19,415.7,"Suite"
"11000",4856,2023-03-13,536.97,"Specialty Suite"
"11001",6246,2022-10-30,391.78,"Premier"
"11002",927,2024-03-20,377.52,"Specialty Suite"
"11003",4193,2022-11-07,341.66,"Premier"
"11004",936,2024-07-17,248.25,"Suite"
"11005",3721,2022-09-07,328.18,"Premier"
"11006",7559,2024-03-07,466.44,"Specialty Suite"
"11007",6161,2023-06-14,275.6,"Specialty Suite"
"11008",3764,2022-11-11,404.97,"Suite"
"11009",5465,2024-02-06,373.3,"Premier"
"11010",4330,2022-01-24,435.19,NA
"11011",1217,2022-07-29,443.88,NA
"11012",2721,2023-08-03,214.48,"Standard"
"11013",3684,2022-01-29,264.87,"Specialty Suite"
"11014",7260,2022-01-03,266.46,"Premier"
"11015",1853,2023-01-15,225.23,"Premier"
"11016",1240,2024-01-04,355.9,NA
"11017",496,2022-12-28,511.31,"Specialty Suite"
"11018",2205,2023-09-28,250.13,"Premier"
"11019",3563,2022-08-12,415.26,"Premier"
"11020",2452,2023-06-01,302.38,"Specialty Suite"
"11021",7852,1-04-20,368.1,"Standard"
"11022",7958,2022-07-15,479.89,"Premier"
"11023",7914,2022-10-21,429.4,"Specialty Suite"
"11024",7047,2024-07-26,378.16,"Premier"
"11025",4942,2022-05-31,214.52,"Premier"
"11026",7099,2022-10-05,438.11,"Standard"
"11027",1668,2023-03-29,437.58,"Suite"
"11028",3155,2022-10-12,325.26,"Standard"
"11029",3809,2023-02-01,282.84,"Specialty Suite"
"11030",4635,2023-05-11,342.02,"Premier"
"11031",1244,2022-09-08,390.98,"Premier"
"11032",6937,2024-05-28,195.83,"Standard"
"11033",7512,2023-05-27,168.84,"Standard"
"11035",6172,2023-04-23,302.68,"Specialty Suite"
"11036",4764,2024-01-05,475.19,"Suite"
"11037",2719,2023-02-12,404.2,"Premier"
"11038",7817,2022-02-12,327.52,"Suite"
"11039",442,2023-01-28,217.05,"Premier"
"11040",5680,2022-03-29,331.3,"Standard"
"11041",1563,2022-07-16,240.65,"Standard"
"11042",6379,2022-10-26,396.63,"Specialty Suite"
"11043",6736,2024-06-05,NA,"Premier"
"11044",4457,2022-07-03,NA,"Suite"
"11045",4290,2022-03-27,260.15,"Standard"
"11046",5381,2023-02-20,266.33,"Specialty Suite"
"11047",5025,2024-07-22,321.29,"Standard"
"11048",5699,2022-06-13,352.66,"Specialty Suite"
"11049",1417,2022-06-27,431.19,"Suite"
"11050",6440,27-05-20,406.27,"Suite"
"11051",4496,2023-08-21,358.56,"Specialty Suite"
"11052",296,2022-07-05,380.34,"Specialty Suite"
"11053",3329,2022-07-24,404.62,NA
"11054",470,2024-03-27,406.81,"Standard"
"11055",3121,2023-05-20,375.55,"Specialty Suite"
"11056",2285,2023-04-13,227.12,"Premier"
"11057",2626,2024-07-21,393.49,"Standard"
"11058",1087,2022-10-27,316.48,"Premier"
"11059",159,2022-12-27,311.14,"Suite"
"11060",6322,2023-03-28,408.92,"Suite"
"11061",3247,2024-01-13,219.58,"Suite"
"11062",7278,2023-01-23,478.63,"Suite"
"11063",3512,2023-12-08,346.59,"Specialty Suite"
"11064",225,2023-07-10,411.19,"Specialty Suite"
"11065",6729,2023-07-24,383.56,"Specialty Suite"
"11066",641,2023-06-29,387.63,"Premier"
"11067",51,2022-07-28,330.89,"Premier"
"11068",3732,2023-11-04,383.68,"Suite"
"11069",4276,2023-01-31,400.49,"Presidential"
"11070",5777,2023-04-07,349.96,"Premier"
"11071",3480,2022-08-17,NA,"Premier"
"11072",5026,2022-10-23,390.66,"Standard"
"11073",6612,2024-05-09,340.88,"Specialty Suite"
"11074",6683,2022-06-16,345.72,"Premier"
"11075",7183,2023-01-19,514.37,"Suite"
"11076",5698,16-12-20,424.78,NA
"11077",881,2024-03-23,348.45,"Specialty Suite"
"11078",2682,2023-02-05,289.98,"Standard"
"11079",4431,9-02-20,205.29,"Standard"
"11080",3886,2023-02-24,274.07,"Suite"
"11081",5128,2022-06-22,245.45,"Premier"
"11082",892,2022-07-28,483.39,"Suite"
"11083",1230,15-02-20,401.73,NA
"11084",2436,2023-08-02,402.73,"Premier"
"11085",3200,2024-06-22,422.93,"Premier"
"11086",5279,2023-04-13,355.35,"Premier"
"11087",5472,2024-03-03,413.83,"Specialty Suite"
"11088",5034,2022-03-30,261.74,"Premier"
"11089",2643,2022-05-20,465.36,NA
"11090",7640,2024-06-24,238.56,"Standard"
"11091",7106,4-10-20,409.81,"Specialty Suite"
"11092",2191,2022-02-23,460.86,"Presidential"
"11093",1056,2022-07-02,255.4,"Premier"
"11094",4495,2023-04-25,376.98,"Specialty Suite"
"11095",2063,2023-06-26,295.82,"Standard"
"11096",1903,2022-02-10,358.07,"Premier"
"11097",2923,2024-03-19,364.34,"Specialty Suite"
"11098",3843,2024-04-29,486.75,"Specialty Suite"
"11099",1578,2022-09-30,347.35,"Premier"
"11100",5785,2023-11-27,354.53,"Specialty Suite"
"11101",3190,2022-09-14,296.97,"Standard"
"11102",2878,2023-12-04,413.92,"Specialty Suite"
"11103",3416,2022-07-24,263.02,"Suite"
"11104",2820,2024-07-04,363.72,"Premier"
"11105",962,2022-05-22,366.32,"Standard"
"11106",3001,2024-03-21,297.54,"Specialty Suite"
"11107",5408,2022-01-28,412.49,"Standard"
"11108",603,2024-01-23,389.28,"Standard"
"11109",6171,2022-03-26,380.71,"Premier"
"11110",1528,2023-03-26,247.84,"Suite"
"11111",342,2024-02-24,294.44,"Specialty Suite"
"11112",1110,2023-09-01,343.97,"Premier"
"11113",4765,2022-12-25,316.8,"Premier"
"11114",6552,2022-11-21,371.94,"Premier"
"11115",445,2023-12-15,279,"Specialty Suite"
"11116",7878,2024-02-08,360.15,"Premier"
"11117",400,2022-05-30,328.11,"Specialty Suite"
"11118",3475,2024-07-26,294.29,"Standard"
"11119",2582,2023-11-08,377.63,"Specialty Suite"
"11120",6988,2024-07-07,455.2,"Standard"
"11121",7078,2024-06-22,336.85,"Specialty Suite"
"11122",860,2023-09-09,449.38,"Suite"
"11123",3962,2023-10-02,298.77,"Suite"
"11124",7534,27-01-20,429.02,"Specialty Suite"
"11125",5429,2023-10-26,423.87,"Suite"
"11126",7052,2022-01-25,373.76,"Premier"
"11127",7023,2023-02-03,326.23,"Premier"
"11128",2676,2023-03-30,546.37,"Suite"
"11129",3751,2023-01-08,428.77,"Specialty Suite"
"11131",6954,2024-06-23,468.06,"Standard"
"11132",6061,2024-06-12,220.62,"Standard"
"11133",3381,2022-06-23,346.37,"Standard"
"11134",1709,2024-02-20,237.1,"Specialty Suite"
"11135",4833,2022-11-21,394.64,"Standard"
"11136",3643,2023-09-09,334.99,"Standard"
"11137",3204,2022-05-15,460.9,"Specialty Suite"
"11138",5834,2022-01-20,381.67,"Specialty Suite"
"11139",5727,2024-05-03,328.33,"Specialty Suite"
"11140",7096,2023-12-15,374.94,"Premier"
"11141",170,2023-03-04,362.34,"Standard"
"11142",6420,2023-06-06,366.05,"Specialty Suite"
"11143",2589,2022-02-08,485.05,"Specialty Suite"
"11144",7037,2022-02-16,308.05,"Specialty Suite"
"11145",5242,2024-05-14,286.39,"Specialty Suite"
"11146",6914,2023-01-27,452.74,"Specialty Suite"
"11147",5701,21-01-20,404.23,"Premier"
"11148",2694,2022-02-07,294.77,"Specialty Suite"
"11149",2140,2023-09-28,342.52,"Premier"
"11151",7760,2023-08-09,352.24,NA
"11152",501,2023-07-21,338.89,"Specialty Suite"
"11153",3278,2023-03-17,356.7,"Premier"
"11154",1189,2023-03-31,312.92,"Premier"
"11155",3551,2024-01-24,327.91,"Standard"
"11156",5402,21-07-20,NA,"Suite"
"11157",7792,2022-03-13,400.72,"Specialty Suite"
"11158",4126,2022-03-12,314.25,NA
"11159",676,2022-12-24,298.69,"Premier"
"11160",2426,2024-03-24,NA,"Standard"
"11161",3717,2022-11-12,297.58,"Premier"
"11162",2324,2023-01-10,480.17,NA
"11163",3407,2022-06-27,404.83,"Specialty Suite"
"11164",4884,2024-04-28,493.02,NA
"11165",7257,2022-12-08,352.81,"Suite"
"11166",2587,2022-05-31,NA,"Premier"
"11167",3353,2024-07-20,461.29,"Suite"
"11168",750,2022-01-23,369.66,NA
"11169",2102,2022-12-05,NA,"Premier"
"11170",4190,2023-08-14,287.55,"Specialty Suite"
"11171",3325,2023-04-03,251.52,"Standard"
"11172",4813,2022-10-08,349.35,"Specialty Suite"
"11173",6782,2024-05-03,305.43,"Standard"
"11174",7771,2023-09-18,344.64,"Specialty Suite"
"11175",212,2022-05-06,347.15,"Specialty Suite"
"11176",7347,2023-01-31,229.28,"Premier"
"11177",436,2024-06-02,429.69,"Specialty Suite"
"11178",4924,2022-11-16,399.88,"Suite"
"11179",3679,2022-07-31,434.83,"Premier"
"11180",3837,2022-07-29,387.14,"Premier"
"11181",5207,2022-08-05,429.51,"Suite"
"11182",5721,2024-02-16,361.56,"Standard"
"11183",934,2023-12-08,315.28,"Specialty Suite"
"11184",3177,2023-10-24,303.08,"Specialty Suite"
"11185",1554,2022-10-28,351.08,"Premier"
"11186",6474,2022-07-17,383.88,"Premier"
"11187",2175,2022-01-18,390.24,"Premier"
"11188",6214,2024-07-04,388.44,"Standard"
"11189",1165,2024-03-19,357.93,"Premier"
"11190",6275,2024-03-25,379.22,NA
"11191",1352,2023-09-01,464.13,"Suite"
"11192",6173,2024-01-15,341.88,"Specialty Suite"
"11193",2808,2022-01-25,365.05,"Premier"
"11194",4051,2022-03-02,494.44,"Specialty Suite"
"11195",1467,2022-07-15,478.09,"Specialty Suite"
"11196",7757,2023-10-27,533.57,"Specialty Suite"
"11197",2599,2023-02-10,366.66,"Suite"
"11198",4010,2024-01-07,354.66,"Suite"
"11199",5108,2023-11-23,410.21,"Suite"
"11200",3702,2023-07-08,436.98,"Suite"
"11201",7627,2022-02-26,287.4,"Premier"
"11202",5016,2024-03-05,NA,"Suite"
"11203",7822,2022-11-13,428.38,NA
"11204",6878,2024-05-29,531.51,"Specialty Suite"
"11205",7451,2022-12-01,275.23,"Premier"
"11206",7806,2023-08-10,286.22,"Standard"
"11207",6369,2022-04-10,368.7,"Specialty Suite"
"11208",5861,2022-11-11,255.53,"Premier"
"11209",3434,2023-08-18,418.33,"Specialty Suite"
"11210",6010,2023-01-27,287.72,"Specialty Suite"
"11211",1489,2024-05-30,279.35,"Standard"
"11212",2874,2023-07-09,199.25,"Specialty Suite"
"11213",5348,2023-04-01,392.83,"Specialty Suite"
"11214",4097,2023-11-30,318.02,"Premier"
"11215",3536,2022-05-16,327.8,"Standard"
"11216",6030,2022-01-05,358.35,"Suite"
"11217",256,2024-06-04,347.59,"Standard"
"11218",6115,2023-12-31,470.87,"Suite"
"11219",6285,2022-12-29,344.49,"Premier"
"11220",7800,2022-10-01,207.58,"Premier"
"11222",5216,2023-09-13,339.28,"Premier"
"11223",6252,2023-09-28,203.3,"Suite"
"11224",7230,2024-03-11,261.51,"Standard"
"11225",6984,2023-05-17,350.2,"Suite"
"11226",341,2022-07-24,434.82,"Premier"
"11227",1458,2024-06-27,385.92,"Specialty Suite"
"11228",601,2023-04-13,232.3,NA
"11229",587,2022-10-26,302.58,"Specialty Suite"
"11230",1401,2023-11-26,482.64,"Suite"
"11231",7198,2023-06-03,NA,"Specialty Suite"
"11232",1625,2024-01-03,279.92,"Specialty Suite"
"11233",3229,2023-12-03,337.62,"Specialty Suite"
"11234",7107,2022-03-11,258.06,"Suite"
"11235",901,2023-10-03,447.15,"Premier"
"11236",649,2024-06-16,453.1,"Premier"
"11237",333,2022-02-12,313.22,"Standard"
"11239",4704,2022-07-05,368.15,"Specialty Suite"
"11240",5258,2023-07-20,434.81,"Standard"
"11241",4903,2023-04-02,416.96,"Specialty Suite"
"11242",2856,2023-07-03,386.81,"Standard"
"11243",5034,2022-07-04,587.33,"Specialty Suite"
"11244",7800,2024-01-05,389.34,"Standard"
"11245",5601,2022-10-19,398.84,"Specialty Suite"
"11246",1309,2023-04-07,449.04,"Premier"
"11247",7521,2022-10-08,406.86,"Specialty Suite"
"11248",2780,2023-04-15,297.68,"Specialty Suite"
"11249",5265,2022-03-26,406.83,"Specialty Suite"
"11250",4862,2023-01-12,424.26,NA
"11251",6398,2024-01-03,342.14,"Premier"
"11252",3973,2022-01-08,483.1,"Suite"
"11253",3392,2022-08-07,396.49,"Standard"
"11254",3058,2022-06-01,371.27,"Specialty Suite"
"11255",2561,2022-10-08,280.74,"Specialty Suite"
"11256",6704,2023-08-31,406.07,"Suite"
"11257",1019,2023-03-21,443.13,"Suite"
"11258",3495,2023-02-17,351.68,"Premier"
"11259",4350,2023-07-31,354.93,"Standard"
"11260",3999,2022-05-04,312.28,"Premier"
"11261",7688,2023-04-18,336.21,"Specialty Suite"
"11262",1569,2022-03-14,376.74,"Standard"
