"","CustomerID","X.1","X","TransactionDate","Amount","ProductCategory","Month_Yr","Yr","Month","Day","Month_Yr_graph","final_category","HighValue"
"12042",6446,14505,14651,2023-02-03,342.54,"Standard","2023-02","2023","02",3,2023-02-01,"Silver","0"
"12043",6448,3210,3240,2023-10-22,420.76,"Specialty Suite","2023-10","2023","10",22,2023-10-01,"Silver","1"
"12044",6448,4394,4432,2023-04-01,454.19,"Suite","2023-04","2023","04",1,2023-04-01,"Silver","1"
"12045",6448,4957,4998,2023-07-21,372.24,"Specialty Suite","2023-07","2023","07",21,2023-07-01,"Silver","1"
"12046",6448,7842,7917,2023-09-27,329.15,"Standard","2023-09","2023","09",27,2023-09-01,"Silver","1"
"12047",6449,61,61,2022-03-02,434.27,"Specialty Suite","2022-03","2022","03",2,2022-03-01,"Silver","0"
"12048",6449,9905,9999,2022-01-16,465.22,"Standard","2022-01","2022","01",16,2022-01-01,"Silver","0"
"12049",6451,10360,10460,2020-05-13,384.35,"Premier","2020-05","2020","05",20,2020-05-01,"Bronze","0"
"12050",6452,6214,6269,2022-04-11,244.68,"Premier","2022-04","2022","04",11,2022-04-01,"Silver","0"
"12051",6452,12237,12358,2024-06-11,401.08,"Premier","2024-06","2024","06",11,2024-06-01,"Silver","0"
"12052",6453,6646,6707,2023-02-28,311.12,"Specialty Suite","2023-02","2023","02",28,2023-02-01,"Bronze","0"
"12053",6454,8563,8645,2022-08-31,301.83,"Specialty Suite","2022-08","2022","08",31,2022-08-01,"Bronze","0"
"12054",6455,13039,13170,2023-08-11,379.86,"Specialty Suite","2023-08","2023","08",11,2023-08-01,"Silver","0"
"12055",6455,7289,7357,2022-07-07,390.76,"Specialty Suite","2022-07","2022","07",7,2022-07-01,"Silver","0"
"12056",6456,5415,5463,2023-10-27,367.72,"Standard","2023-10","2023","10",27,2023-10-01,"Silver","0"
"12057",6456,6835,6899,2022-06-27,381.01,"Specialty Suite","2022-06","2022","06",27,2022-06-01,"Silver","0"
"12058",6456,11845,11962,2024-03-02,394.19,"Premier","2024-03","2024","03",2,2024-03-01,"Silver","0"
"12059",6457,5789,5840,2022-07-17,330.88,"Standard","2022-07","2022","07",17,2022-07-01,"Bronze","0"
"12060",6458,2097,2115,2024-05-26,509.89,"Specialty Suite","2024-05","2024","05",26,2024-05-01,"Bronze","0"
"12061",6459,12471,12597,2020-09-16,523.86,"Suite","2020-09","2020","09",20,2020-09-01,"Silver","0"
"12062",6459,14600,14747,2024-03-17,319.99,"Standard","2024-03","2024","03",17,2024-03-01,"Silver","0"
"12063",6460,12370,12493,2022-02-21,464.36,"Specialty Suite","2022-02","2022","02",21,2022-02-01,"Silver","1"
"12064",6460,4107,4144,2023-01-29,368.38,"Specialty Suite","2023-01","2023","01",29,2023-01-01,"Silver","1"
"12065",6460,6866,6930,2023-07-15,398.86,"Premier","2023-07","2023","07",15,2023-07-01,"Silver","1"
"12066",6460,4597,4637,2023-12-09,387.01,"Premier","2023-12","2023","12",9,2023-12-01,"Silver","1"
"12067",6460,3144,3173,2023-11-19,398.64,"Suite","2023-11","2023","11",19,2023-11-01,"Silver","1"
"12068",6461,5677,5728,2024-04-10,373.14,"Standard","2024-04","2024","04",10,2024-04-01,"Silver","0"
"12069",6461,5690,5741,2023-12-20,272.5,"Standard","2023-12","2023","12",20,2023-12-01,"Silver","0"
"12070",6461,8081,8157,2023-08-17,249.46,"Specialty Suite","2023-08","2023","08",17,2023-08-01,"Silver","0"
"12071",6462,9858,9951,2022-08-22,323.76,"Premier","2022-08","2022","08",22,2022-08-01,"Gold","1"
"12072",6462,2853,2880,2023-11-02,376.15,"Standard","2023-11","2023","11",2,2023-11-01,"Gold","1"
"12073",6462,8347,8425,2020-02-20,431.89,"Presidential","2020-02","2020","02",20,2020-02-01,"Gold","1"
"12074",6462,1444,1454,2023-07-16,476.48,"Suite","2023-07","2023","07",16,2023-07-01,"Gold","1"
"12075",6462,417,420,2023-11-22,301.01,"Specialty Suite","2023-11","2023","11",22,2023-11-01,"Gold","1"
"12076",6462,5455,5504,2023-12-17,341.05,"Specialty Suite","2023-12","2023","12",17,2023-12-01,"Gold","1"
"12077",6463,8411,8490,2023-02-03,561.47,"Specialty Suite","2023-02","2023","02",3,2023-02-01,"Silver","0"
"12078",6463,13295,13428,2022-03-10,328.1,"Standard","2022-03","2022","03",10,2022-03-01,"Silver","0"
"12079",6463,3805,3839,2022-07-08,283.07,"Standard","2022-07","2022","07",8,2022-07-01,"Silver","0"
"12080",6464,3589,3619,2022-03-27,392.31,"Premier","2022-03","2022","03",27,2022-03-01,"Bronze","0"
"12081",6465,8352,8430,2022-06-17,373.11,"Standard","2022-06","2022","06",17,2022-06-01,"Silver","0"
"12082",6465,11473,11589,2023-10-08,327.1,"Suite","2023-10","2023","10",8,2023-10-01,"Silver","0"
"12083",6465,9355,9443,2022-12-16,420.41,"Suite","2022-12","2022","12",16,2022-12-01,"Silver","0"
"12084",6466,3713,3747,2024-01-07,362.89,"Premier","2024-01","2024","01",7,2024-01-01,"Silver","0"
"12085",6466,319,322,2024-04-27,349.85,"Standard","2024-04","2024","04",27,2024-04-01,"Silver","0"
"12086",6467,5091,5134,2022-03-25,317.32,"Standard","2022-03","2022","03",25,2022-03-01,"Bronze","0"
"12087",6468,1093,1103,2024-07-30,214.21,"Premier","2024-07","2024","07",30,2024-07-01,"Bronze","0"
"12088",6469,5897,5950,2023-11-28,346.69,"Specialty Suite","2023-11","2023","11",28,2023-11-01,"Silver","1"
"12089",6469,6357,6415,2023-09-25,385.31,"Premier","2023-09","2023","09",25,2023-09-01,"Silver","1"
"12090",6469,805,811,2024-01-13,320.83,"Specialty Suite","2024-01","2024","01",13,2024-01-01,"Silver","1"
"12091",6469,12715,12843,2024-02-01,381.02,"Specialty Suite","2024-02","2024","02",1,2024-02-01,"Silver","1"
"12092",6469,12056,12173,2022-02-01,318.41,"Premier","2022-02","2022","02",1,2022-02-01,"Silver","1"
"12093",6470,11329,11445,2024-01-26,315.02,"Standard","2024-01","2024","01",26,2024-01-01,"Bronze","0"
"12094",6471,6001,6055,2022-02-03,379.75,"Specialty Suite","2022-02","2022","02",3,2022-02-01,"Bronze","0"
"12095",6472,5463,5512,2024-06-21,383.57,"Standard","2024-06","2024","06",21,2024-06-01,"Silver","0"
"12096",6472,9224,9312,2024-04-28,450.71,"Suite","2024-04","2024","04",28,2024-04-01,"Silver","0"
"12097",6472,373,376,2024-07-23,278.36,"Premier","2024-07","2024","07",23,2024-07-01,"Silver","0"
"12098",6474,3213,3243,2024-07-10,432.62,"Suite","2024-07","2024","07",10,2024-07-01,"Silver","0"
"12099",6474,14022,14163,2023-03-04,395.57,"Specialty Suite","2023-03","2023","03",4,2023-03-01,"Silver","0"
"12100",6474,11077,11186,2022-07-17,383.88,"Premier","2022-07","2022","07",17,2022-07-01,"Silver","0"
"12101",6475,9118,9206,2022-08-23,341.28,"Specialty Suite","2022-08","2022","08",23,2022-08-01,"Silver","0"
"12102",6475,3888,3922,2023-04-14,333.49,"Standard","2023-04","2023","04",14,2023-04-01,"Silver","0"
"12103",6476,5225,5272,2023-07-24,358.26,"Premier","2023-07","2023","07",24,2023-07-01,"Bronze","0"
"12104",6477,5114,5157,2023-03-27,463.21,"Specialty Suite","2023-03","2023","03",27,2023-03-01,"Silver","0"
"12105",6477,8299,8376,2022-08-11,384.23,"Premier","2022-08","2022","08",11,2022-08-01,"Silver","0"
"12106",6478,2939,2967,2022-09-07,207.94,"Specialty Suite","2022-09","2022","09",7,2022-09-01,"Bronze","0"
"12107",6480,13607,13742,2024-04-10,403.01,"Specialty Suite","2024-04","2024","04",10,2024-04-01,"Silver","0"
"12108",6480,13555,13690,2024-01-18,270.91,"Premier","2024-01","2024","01",18,2024-01-01,"Silver","0"
"12109",6482,8595,8677,2023-06-30,440.71,"Premier","2023-06","2023","06",30,2023-06-01,"Bronze","0"
"12110",6483,4314,4351,2022-05-14,330.19,"Specialty Suite","2022-05","2022","05",14,2022-05-01,"Bronze","0"
"12111",6484,12848,12977,2024-04-08,380.73,"Standard","2024-04","2024","04",8,2024-04-01,"Silver","0"
"12112",6484,14141,14284,2022-12-07,321.43,"Suite","2022-12","2022","12",7,2022-12-01,"Silver","0"
"12113",6485,6493,6552,2020-08-13,386.93,"Premier","2020-08","2020","08",20,2020-08-01,"Silver","0"
"12114",6485,1782,1795,2022-10-04,233.46,"Specialty Suite","2022-10","2022","10",4,2022-10-01,"Silver","0"
"12115",6485,13787,13923,2022-01-14,489.13,"Suite","2022-01","2022","01",14,2022-01-01,"Silver","0"
"12116",6486,6070,6124,2024-07-09,375.46,"Specialty Suite","2024-07","2024","07",9,2024-07-01,"Bronze","0"
"12117",6488,14297,14440,2022-10-02,319.15,"Premier","2022-10","2022","10",2,2022-10-01,"Silver","0"
"12118",6488,12443,12567,2024-03-22,438.16,"Specialty Suite","2024-03","2024","03",22,2024-03-01,"Silver","0"
"12119",6489,7835,7910,2023-09-12,424.87,"Presidential","2023-09","2023","09",12,2023-09-01,"Silver","0"
"12120",6489,4218,4255,2022-11-04,405,"Suite","2022-11","2022","11",4,2022-11-01,"Silver","0"
"12121",6489,12787,12915,2023-01-08,334.97,"Suite","2023-01","2023","01",8,2023-01-01,"Silver","0"
"12122",6490,12738,12866,2023-09-15,522.51,"Specialty Suite","2023-09","2023","09",15,2023-09-01,"Silver","0"
"12123",6490,11773,11889,2024-01-25,238.67,"Premier","2024-01","2024","01",25,2024-01-01,"Silver","0"
"12124",6490,1693,1704,2024-04-01,311.36,"Specialty Suite","2024-04","2024","04",1,2024-04-01,"Silver","0"
"12125",6491,11862,11979,2022-10-02,261.51,"Standard","2022-10","2022","10",2,2022-10-01,"Bronze","0"
"12126",6492,2846,2873,2020-07-07,364.67,"Suite","2020-07","2020","07",20,2020-07-01,"Bronze","0"
"12127",6493,14242,14385,2024-07-13,305.26,"Specialty Suite","2024-07","2024","07",13,2024-07-01,"Bronze","0"
"12128",6494,2421,2444,2022-06-30,330.81,"Premier","2022-06","2022","06",30,2022-06-01,"Bronze","0"
"12129",6495,7729,7801,2022-05-13,396.12,"Suite","2022-05","2022","05",13,2022-05-01,"Bronze","0"
"12130",6496,191,193,2024-07-22,445.8,"Premier","2024-07","2024","07",22,2024-07-01,"Silver","0"
"12131",6496,8487,8568,2023-08-17,408.91,"Suite","2023-08","2023","08",17,2023-08-01,"Silver","0"
"12132",6497,8912,8998,2023-02-16,328.18,"Standard","2023-02","2023","02",16,2023-02-01,"Silver","0"
"12133",6497,12395,12518,2023-02-20,329.05,"Premier","2023-02","2023","02",20,2023-02-01,"Silver","0"
"12134",6499,2446,2469,2023-11-07,338.05,"Premier","2023-11","2023","11",7,2023-11-01,"Silver","0"
"12135",6499,8130,8206,2022-03-19,153.81,"Specialty Suite","2022-03","2022","03",19,2022-03-01,"Silver","0"
"12136",6499,13270,13402,2023-02-18,357.9,"Premier","2023-02","2023","02",18,2023-02-01,"Silver","0"
"12137",6499,14360,14504,2024-04-21,459.5,"Suite","2024-04","2024","04",21,2024-04-01,"Silver","0"
"12138",6500,14271,14414,2024-01-02,390.55,"Standard","2024-01","2024","01",2,2024-01-01,"Silver","0"
"12139",6500,6494,6553,2024-04-07,266.7,"Standard","2024-04","2024","04",7,2024-04-01,"Silver","0"
"12140",6501,9911,10005,2023-10-22,427.85,"Suite","2023-10","2023","10",22,2023-10-01,"Silver","0"
"12141",6501,13111,13242,2022-12-15,326.22,"Specialty Suite","2022-12","2022","12",15,2022-12-01,"Silver","0"
"12142",6502,12996,13127,2023-09-26,325.29,"Suite","2023-09","2023","09",26,2023-09-01,"Silver","0"
"12143",6502,12358,12480,2023-05-05,425.97,"Specialty Suite","2023-05","2023","05",5,2023-05-01,"Silver","0"
"12144",6502,326,329,2024-01-22,323.9,"Suite","2024-01","2024","01",22,2024-01-01,"Silver","0"
"12145",6502,1683,1694,2023-03-07,342.44,"Suite","2023-03","2023","03",7,2023-03-01,"Silver","0"
"12146",6507,8847,8932,2023-05-10,360.24,"Specialty Suite","2023-05","2023","05",10,2023-05-01,"Silver","0"
"12147",6507,9115,9203,2024-07-12,396.67,"Standard","2024-07","2024","07",12,2024-07-01,"Silver","0"
"12148",6508,6637,6698,2023-12-02,399.15,"Suite","2023-12","2023","12",2,2023-12-01,"Bronze","0"
"12149",6509,7250,7318,2022-02-11,372.34,"Specialty Suite","2022-02","2022","02",11,2022-02-01,"Silver","0"
"12150",6509,13582,13717,2020-10-22,482.91,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","0"
"12151",6510,12061,12178,2023-09-21,330.95,"Premier","2023-09","2023","09",21,2023-09-01,"Silver","0"
"12152",6510,12929,13058,2024-07-10,196.23,"Premier","2024-07","2024","07",10,2024-07-01,"Silver","0"
"12153",6511,11725,11841,2024-02-18,384.58,"Suite","2024-02","2024","02",18,2024-02-01,"Silver","0"
"12154",6511,4430,4469,2023-03-19,385.8,"Suite","2023-03","2023","03",19,2023-03-01,"Silver","0"
"12155",6511,610,615,2023-12-10,254.14,"Specialty Suite","2023-12","2023","12",10,2023-12-01,"Silver","0"
"12156",6512,12681,12808,2024-01-14,344.1,"Standard","2024-01","2024","01",14,2024-01-01,"Silver","0"
"12157",6512,8840,8925,2023-03-30,390.52,"Standard","2023-03","2023","03",30,2023-03-01,"Silver","0"
"12158",6512,12565,12692,2023-10-07,292.85,"Specialty Suite","2023-10","2023","10",7,2023-10-01,"Silver","0"
"12159",6512,3050,3079,2023-05-14,340.41,"Suite","2023-05","2023","05",14,2023-05-01,"Silver","0"
"12160",6513,7010,7076,2023-12-30,382.83,"Standard","2023-12","2023","12",30,2023-12-01,"Bronze","0"
"12161",6514,9960,10054,2022-08-02,351.35,"Standard","2022-08","2022","08",2,2022-08-01,"Silver","0"
"12162",6514,11464,11580,2023-05-29,420.63,"Standard","2023-05","2023","05",29,2023-05-01,"Silver","0"
"12163",6514,1394,1404,2023-07-05,245.36,"Standard","2023-07","2023","07",5,2023-07-01,"Silver","0"
"12164",6514,1064,1073,2023-02-07,238.28,"Standard","2023-02","2023","02",7,2023-02-01,"Silver","0"
"12165",6515,2247,2265,2022-01-23,395.19,"Standard","2022-01","2022","01",23,2022-01-01,"Bronze","0"
"12166",6517,7050,7117,2022-05-08,354.07,"Specialty Suite","2022-05","2022","05",8,2022-05-01,"Silver","0"
"12167",6517,1324,1334,2024-07-09,374.69,"Standard","2024-07","2024","07",9,2024-07-01,"Silver","0"
"12168",6517,5502,5552,2023-06-25,259.67,"Suite","2023-06","2023","06",25,2023-06-01,"Silver","0"
"12169",6518,7398,7467,2020-10-14,431.56,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","0"
"12170",6518,10238,10334,2020-05-16,393.47,"Specialty Suite","2020-05","2020","05",20,2020-05-01,"Silver","0"
"12171",6518,14851,15000,2020-06-08,316.89,"Standard","2020-06","2020","06",20,2020-06-01,"Silver","0"
"12172",6518,12183,12302,2022-12-02,273.28,"Suite","2022-12","2022","12",2,2022-12-01,"Silver","0"
"12173",6519,6059,6113,2023-07-13,341.16,"Specialty Suite","2023-07","2023","07",13,2023-07-01,"Silver","0"
"12174",6519,3705,3739,2022-11-05,333.16,"Standard","2022-11","2022","11",5,2022-11-01,"Silver","0"
"12175",6519,13129,13260,2024-03-09,358.21,"Specialty Suite","2024-03","2024","03",9,2024-03-01,"Silver","0"
"12176",6520,5191,5238,2020-10-07,367.76,"Specialty Suite","2020-10","2020","10",20,2020-10-01,"Silver","0"
"12177",6520,10629,10731,2023-10-07,400.72,"Specialty Suite","2023-10","2023","10",7,2023-10-01,"Silver","0"
"12178",6521,4556,4596,2023-12-23,288.1,"Premier","2023-12","2023","12",23,2023-12-01,"Bronze","0"
"12179",6522,14365,14509,2023-07-07,313.67,"Standard","2023-07","2023","07",7,2023-07-01,"Bronze","0"
"12180",6523,3770,3804,2024-01-10,381.2,"Specialty Suite","2024-01","2024","01",10,2024-01-01,"Bronze","0"
"12181",6524,2035,2051,2022-02-21,365.88,"Specialty Suite","2022-02","2022","02",21,2022-02-01,"Silver","0"
"12182",6524,536,540,2022-01-17,415.22,"Specialty Suite","2022-01","2022","01",17,2022-01-01,"Silver","0"
"12183",6524,11458,11574,2024-02-10,297.52,"Premier","2024-02","2024","02",10,2024-02-01,"Silver","0"
"12184",6525,4610,4650,2024-01-07,337.02,"Specialty Suite","2024-01","2024","01",7,2024-01-01,"Bronze","0"
"12185",6526,4188,4225,2020-04-07,381.07,"Premier","2020-04","2020","04",20,2020-04-01,"Silver","0"
"12186",6526,5827,5879,2022-07-13,332.57,"Specialty Suite","2022-07","2022","07",13,2022-07-01,"Silver","0"
"12187",6527,10673,10776,2022-01-14,468.68,"Suite","2022-01","2022","01",14,2022-01-01,"Bronze","0"
"12188",6528,13034,13165,2024-04-29,342.08,"Specialty Suite","2024-04","2024","04",29,2024-04-01,"Bronze","0"
"12189",6530,12737,12865,2020-05-10,363.1,"Specialty Suite","2020-05","2020","05",20,2020-05-01,"Silver","0"
"12190",6530,7190,7258,2022-06-29,359.69,"Premier","2022-06","2022","06",29,2022-06-01,"Silver","0"
"12191",6531,8419,8498,2024-02-10,389.69,"Premier","2024-02","2024","02",10,2024-02-01,"Silver","0"
"12192",6531,11438,11554,2023-07-05,361.85,"Suite","2023-07","2023","07",5,2023-07-01,"Silver","0"
"12193",6532,3712,3746,2023-09-29,315.06,"Premier","2023-09","2023","09",29,2023-09-01,"Silver","0"
"12194",6532,3676,3709,2022-06-04,426.38,"Specialty Suite","2022-06","2022","06",4,2022-06-01,"Silver","0"
"12195",6533,12015,12132,2024-05-16,413.81,"Specialty Suite","2024-05","2024","05",16,2024-05-01,"Bronze","0"
"12196",6534,6393,6451,2022-05-20,310.88,"Premier","2022-05","2022","05",20,2022-05-01,"Silver","0"
"12197",6534,7625,7695,2023-06-28,230,"Premier","2023-06","2023","06",28,2023-06-01,"Silver","0"
"12198",6534,3427,3457,2022-08-03,190.91,"Premier","2022-08","2022","08",3,2022-08-01,"Silver","0"
"12199",6536,10115,10209,2022-09-13,365.41,"Suite","2022-09","2022","09",13,2022-09-01,"Silver","0"
"12200",6536,2174,2192,2022-05-04,340.91,"Standard","2022-05","2022","05",4,2022-05-01,"Silver","0"
"12201",6536,5442,5490,2022-06-24,456.79,"Presidential","2022-06","2022","06",24,2022-06-01,"Silver","0"
"12202",6536,5370,5417,2022-11-02,331.93,"Standard","2022-11","2022","11",2,2022-11-01,"Silver","0"
"12203",6537,741,747,2022-03-25,438,"Premier","2022-03","2022","03",25,2022-03-01,"Silver","1"
"12204",6537,8292,8369,2023-11-09,457.72,"Suite","2023-11","2023","11",9,2023-11-01,"Silver","1"
"12205",6537,6506,6567,2023-06-01,306.27,"Standard","2023-06","2023","06",1,2023-06-01,"Silver","1"
"12206",6537,5962,6015,2024-06-18,416.26,"Suite","2024-06","2024","06",18,2024-06-01,"Silver","1"
"12207",6538,4985,5026,2022-01-26,223.14,"Premier","2022-01","2022","01",26,2022-01-01,"Silver","0"
"12208",6538,11362,11478,2022-05-12,327.13,"Specialty Suite","2022-05","2022","05",12,2022-05-01,"Silver","0"
"12209",6540,10560,10661,2022-02-10,296.75,"Specialty Suite","2022-02","2022","02",10,2022-02-01,"Bronze","0"
"12210",6541,6952,7017,2024-06-25,357.04,"Premier","2024-06","2024","06",25,2024-06-01,"Bronze","0"
"12211",6542,9624,9713,2024-05-17,337.42,"Premier","2024-05","2024","05",17,2024-05-01,"Bronze","0"
"12212",6544,14113,14256,2023-03-09,341.1,"Suite","2023-03","2023","03",9,2023-03-01,"Silver","0"
"12213",6544,13503,13637,2022-10-29,292.61,"Specialty Suite","2022-10","2022","10",29,2022-10-01,"Silver","0"
"12214",6545,11588,11704,2022-11-05,387.88,"Specialty Suite","2022-11","2022","11",5,2022-11-01,"Silver","0"
"12215",6545,10363,10463,2022-04-24,289.66,"Specialty Suite","2022-04","2022","04",24,2022-04-01,"Silver","0"
"12216",6546,7613,7683,2024-04-15,359.56,"Specialty Suite","2024-04","2024","04",15,2024-04-01,"Bronze","0"
"12217",6547,197,199,2023-02-28,296.67,"Suite","2023-02","2023","02",28,2023-02-01,"Silver","0"
"12218",6547,8061,8137,2022-02-23,327.81,"Premier","2022-02","2022","02",23,2022-02-01,"Silver","0"
"12219",6547,3366,3396,2022-01-24,435.67,"Specialty Suite","2022-01","2022","01",24,2022-01-01,"Silver","0"
"12220",6549,11635,11751,2023-09-10,360.01,"Suite","2023-09","2023","09",10,2023-09-01,"Silver","0"
"12221",6549,7239,7307,2023-05-15,306.98,"Standard","2023-05","2023","05",15,2023-05-01,"Silver","0"
"12222",6549,2194,2212,2022-11-02,401.86,"Suite","2022-11","2022","11",2,2022-11-01,"Silver","0"
"12223",6550,2336,2357,2023-03-20,428.73,"Specialty Suite","2023-03","2023","03",20,2023-03-01,"Silver","0"
"12224",6550,11980,12097,2023-03-31,336.38,"Specialty Suite","2023-03","2023","03",31,2023-03-01,"Silver","0"
"12225",6551,11630,11746,2023-02-08,415.49,"Suite","2023-02","2023","02",8,2023-02-01,"Silver","0"
"12226",6551,14227,14370,2023-04-08,471,"Suite","2023-04","2023","04",8,2023-04-01,"Silver","0"
"12227",6552,11007,11114,2022-11-21,371.94,"Premier","2022-11","2022","11",21,2022-11-01,"Silver","0"
"12228",6552,5648,5699,2023-09-19,355.85,"Standard","2023-09","2023","09",19,2023-09-01,"Silver","0"
"12229",6553,13490,13624,2024-04-13,312.11,"Specialty Suite","2024-04","2024","04",13,2024-04-01,"Silver","0"
"12230",6553,1804,1817,2022-09-11,355.38,"Premier","2022-09","2022","09",11,2022-09-01,"Silver","0"
"12231",6553,6789,6852,2023-09-02,415.87,"Suite","2023-09","2023","09",2,2023-09-01,"Silver","0"
"12232",6554,7775,7850,2023-01-27,322.57,"Specialty Suite","2023-01","2023","01",27,2023-01-01,"Bronze","0"
"12233",6555,9246,9334,2023-06-15,126.74,"Specialty Suite","2023-06","2023","06",15,2023-06-01,"Silver","0"
"12234",6555,5532,5582,2020-08-09,440.75,"Premier","2020-08","2020","08",20,2020-08-01,"Silver","0"
"12235",6555,2049,2065,2024-01-28,377.67,"Specialty Suite","2024-01","2024","01",28,2024-01-01,"Silver","0"
"12236",6556,1331,1341,2023-08-14,273.12,"Standard","2023-08","2023","08",14,2023-08-01,"Silver","1"
"12237",6556,8357,8435,2023-12-17,418.71,"Specialty Suite","2023-12","2023","12",17,2023-12-01,"Silver","1"
"12238",6556,1751,1763,2023-09-06,436.65,"Suite","2023-09","2023","09",6,2023-09-01,"Silver","1"
"12239",6556,6855,6919,2022-08-31,462.08,"Suite","2022-08","2022","08",31,2022-08-01,"Silver","1"
"12240",6556,6738,6801,2023-06-28,330.72,"Premier","2023-06","2023","06",28,2023-06-01,"Silver","1"
"12241",6557,6194,6249,2022-09-20,338.17,"Specialty Suite","2022-09","2022","09",20,2022-09-01,"Silver","0"
"12242",6557,3148,3177,2022-10-10,389.51,"Premier","2022-10","2022","10",10,2022-10-01,"Silver","0"
"12243",6558,7779,7854,2024-05-21,333.27,"Specialty Suite","2024-05","2024","05",21,2024-05-01,"Silver","0"
"12244",6558,11220,11334,2022-11-10,457.45,"Suite","2022-11","2022","11",10,2022-11-01,"Silver","0"
"12245",6559,2814,2841,2022-10-24,343.95,"Specialty Suite","2022-10","2022","10",24,2022-10-01,"Silver","0"
"12246",6559,9309,9397,2022-10-22,308.94,"Suite","2022-10","2022","10",22,2022-10-01,"Silver","0"
"12247",6560,2198,2216,2022-07-18,459.71,"Specialty Suite","2022-07","2022","07",18,2022-07-01,"Bronze","0"
"12248",6561,10269,10368,2024-01-19,377.3,"Premier","2024-01","2024","01",19,2024-01-01,"Bronze","0"
"12249",6562,4078,4114,2024-07-05,343.89,"Specialty Suite","2024-07","2024","07",5,2024-07-01,"Bronze","0"
"12250",6563,5640,5691,2024-03-05,336.63,"Premier","2024-03","2024","03",5,2024-03-01,"Silver","0"
"12251",6563,7951,8026,2023-03-29,501.18,"Suite","2023-03","2023","03",29,2023-03-01,"Silver","0"
"12252",6563,9525,9613,2022-05-08,388.85,"Specialty Suite","2022-05","2022","05",8,2022-05-01,"Silver","0"
"12253",6565,280,282,2023-10-17,450.53,"Specialty Suite","2023-10","2023","10",17,2023-10-01,"Bronze","0"
"12254",6566,13616,13751,2023-05-03,340.5,"Premier","2023-05","2023","05",3,2023-05-01,"Silver","0"
"12255",6566,12878,13007,2022-04-05,483.86,"Suite","2022-04","2022","04",5,2022-04-01,"Silver","0"
"12256",6566,8269,8345,2023-05-27,385.97,"Standard","2023-05","2023","05",27,2023-05-01,"Silver","0"
"12257",6568,11228,11342,2024-07-20,424.43,"Suite","2024-07","2024","07",20,2024-07-01,"Bronze","0"
"12258",6569,6320,6378,2022-02-21,456.16,"Specialty Suite","2022-02","2022","02",21,2022-02-01,"Bronze","0"
"12259",6570,9882,9975,2024-02-02,381.62,"Suite","2024-02","2024","02",2,2024-02-01,"Silver","0"
"12260",6570,6479,6538,2023-04-23,340.04,"Specialty Suite","2023-04","2023","04",23,2023-04-01,"Silver","0"
"12261",6570,5882,5934,2023-09-26,374.03,"Specialty Suite","2023-09","2023","09",26,2023-09-01,"Silver","0"
"12262",6571,14458,14604,2024-02-08,358.69,"Suite","2024-02","2024","02",8,2024-02-01,"Silver","0"
"12263",6571,12071,12189,2022-11-01,274.64,"Specialty Suite","2022-11","2022","11",1,2022-11-01,"Silver","0"
"12264",6572,7621,7691,2024-01-07,398.84,"Specialty Suite","2024-01","2024","01",7,2024-01-01,"Bronze","0"
"12265",6573,13453,13587,2023-07-27,207.94,"Standard","2023-07","2023","07",27,2023-07-01,"Silver","0"
"12266",6573,8929,9015,2023-10-24,314.73,"Suite","2023-10","2023","10",24,2023-10-01,"Silver","0"
"12267",6573,7903,7978,2024-06-16,398.26,"Standard","2024-06","2024","06",16,2024-06-01,"Silver","0"
"12268",6573,198,200,2024-06-06,408.85,"Suite","2024-06","2024","06",6,2024-06-01,"Silver","0"
"12269",6574,11370,11486,2024-07-28,456.95,"Specialty Suite","2024-07","2024","07",28,2024-07-01,"Bronze","0"
"12270",6576,11699,11815,2022-12-14,301.31,"Standard","2022-12","2022","12",14,2022-12-01,"Bronze","0"
"12271",6578,5752,5803,2023-03-09,255.31,"Premier","2023-03","2023","03",9,2023-03-01,"Bronze","0"
"12272",6579,3390,3420,2022-05-03,387.56,"Suite","2022-05","2022","05",3,2022-05-01,"Silver","0"
"12273",6579,3361,3391,2023-12-10,317.91,"Premier","2023-12","2023","12",10,2023-12-01,"Silver","0"
"12274",6580,1871,1884,2023-10-28,368.21,"Specialty Suite","2023-10","2023","10",28,2023-10-01,"Silver","0"
"12275",6580,12119,12238,2022-10-28,346.87,"Suite","2022-10","2022","10",28,2022-10-01,"Silver","0"
"12276",6582,4361,4398,2024-03-10,268.06,"Standard","2024-03","2024","03",10,2024-03-01,"Bronze","0"
"12277",6583,12499,12625,2022-06-07,310.83,"Premier","2022-06","2022","06",7,2022-06-01,"Silver","0"
"12278",6583,3414,3444,2023-01-15,371.59,"Premier","2023-01","2023","01",15,2023-01-01,"Silver","0"
"12279",6584,13668,13804,2023-09-23,443.72,"Suite","2023-09","2023","09",23,2023-09-01,"Silver","1"
"12280",6584,1785,1798,2023-02-21,492.1,"Suite","2023-02","2023","02",21,2023-02-01,"Silver","1"
"12281",6584,2287,2306,2023-02-07,337.23,"Standard","2023-02","2023","02",7,2023-02-01,"Silver","1"
"12282",6584,8192,8268,2024-01-28,593.72,"Standard","2024-01","2024","01",28,2024-01-01,"Silver","1"
"12283",6584,270,272,2022-11-08,402.78,"Suite","2022-11","2022","11",8,2022-11-01,"Silver","1"
